C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_09_129.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_09_129.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_09_129.jpg,0,1,0,10.93699
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_09_210.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_09_210.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_09_210.jpg,0,1,0,11.65426
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_09_301.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_09_301.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_09_301.jpg,0,1,0,12.87276
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_09_395.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_09_395.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_09_395.jpg,0,0.8160112,0,13.73036
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_09_482.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_09_482.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_09_482.jpg,0,0.5555698,0,14.32698
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_09_567.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_09_567.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_09_567.jpg,0,0.2952328,0,14.56569
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_09_661.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_09_661.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_09_661.jpg,0,0.01969754,0,14.55835
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_09_749.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_09_749.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_09_749.jpg,0,0,0,14.44496
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_09_839.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_09_839.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_09_839.jpg,-0.1,0,0,14.37672
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_09_926.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_09_926.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_09_926.jpg,-0.3,0,0,14.21649
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_10_016.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_10_016.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_10_016.jpg,-0.5000001,0,0,14.01334
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_10_105.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_10_105.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_10_105.jpg,-0.7500002,0,0,13.69715
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_10_197.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_10_197.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_10_197.jpg,-0.9500002,0,0,13.43131
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_10_286.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_10_286.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_10_286.jpg,-1,0,0,13.15379
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_10_379.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_10_379.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_10_379.jpg,-1,0,0,12.98807
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_10_470.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_10_470.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_10_470.jpg,-1,0,0,12.76629
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_10_554.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_10_554.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_10_554.jpg,0,0.1729194,0,12.64599
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_10_635.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_10_635.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_10_635.jpg,0,0.4300032,0,12.73442
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_10_721.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_10_721.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_10_721.jpg,0,0.6875734,0,13.28285
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_10_811.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_10_811.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_10_811.jpg,0,0.9484767,0,13.77268
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_10_898.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_10_898.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_10_898.jpg,0,1,0,15.10258
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_10_982.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_10_982.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_10_982.jpg,0,1,0,15.93783
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_11_069.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_11_069.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_11_069.jpg,-0.05,1,0,16.76761
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_11_153.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_11_153.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_11_153.jpg,-0.25,1,0,17.57077
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_11_242.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_11_242.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_11_242.jpg,-0.5000001,1,0,18.48231
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_11_326.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_11_326.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_11_326.jpg,-0.7,1,0,19.16415
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_11_412.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_11_412.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_11_412.jpg,0,1,0,19.85892
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_11_496.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_11_496.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_11_496.jpg,0,1,0,20.8282
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_11_583.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_11_583.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_11_583.jpg,-0.15,1,0,21.6233
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_11_669.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_11_669.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_11_669.jpg,0,1,0,22.41018
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_11_755.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_11_755.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_11_755.jpg,0,1,0,23.39945
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_11_842.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_11_842.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_11_842.jpg,0,1,0,24.17665
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_11_928.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_11_928.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_11_928.jpg,0,1,0,24.94904
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_12_013.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_12_013.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_12_013.jpg,-0.1,1,0,25.71277
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_12_099.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_12_099.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_12_099.jpg,-0.35,1,0,26.59136
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_12_185.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_12_185.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_12_185.jpg,-0.5500001,1,0,27.19799
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_12_268.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_12_268.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_12_268.jpg,-0.7500002,1,0,27.70775
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_12_352.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_12_352.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_12_352.jpg,0,1,0,28.19328
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_12_514.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_12_514.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_12_514.jpg,0,1,0,29.56351
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_12_589.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_12_589.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_12_589.jpg,0,1,0,30.18818
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_12_668.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_12_668.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_12_668.jpg,0.1,1,0,30.18206
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_12_755.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_12_755.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_12_755.jpg,0.35,1,0,30.16058
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_12_843.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_12_843.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_12_843.jpg,0.5500001,1,0,30.1352
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_12_931.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_12_931.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_12_931.jpg,0.7500002,1,0,30.11491
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_13_015.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_13_015.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_13_015.jpg,1,1,0,30.09599
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_13_104.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_13_104.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_13_104.jpg,0,1,0,30.17388
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_13_193.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_13_193.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_13_193.jpg,0,1,0,30.17673
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_13_280.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_13_280.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_13_280.jpg,0,1,0,30.1886
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_13_363.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_13_363.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_13_363.jpg,0,1,0,30.19125
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_13_447.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_13_447.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_13_447.jpg,0,1,0,30.19082
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_13_529.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_13_529.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_13_529.jpg,0,1,0,30.19224
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_13_612.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_13_612.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_13_612.jpg,0,1,0,30.19021
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_13_695.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_13_695.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_13_695.jpg,-0.15,1,0,30.18478
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_13_781.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_13_781.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_13_781.jpg,-0.35,1,0,30.16074
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_13_862.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_13_862.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_13_862.jpg,-0.5500001,1,0,30.1388
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_13_941.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_13_941.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_13_941.jpg,-0.7500002,1,0,30.11364
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_14_025.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_14_025.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_14_025.jpg,-0.9500002,1,0,30.09708
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_14_106.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_14_106.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_14_106.jpg,-1,1,0,30.10703
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_14_192.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_14_192.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_14_192.jpg,-1,1,0,30.12773
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_14_280.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_14_280.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_14_280.jpg,0,1,0,30.14276
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_14_368.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_14_368.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_14_368.jpg,0,1,0,30.17064
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_14_464.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_14_464.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_14_464.jpg,0,1,0,30.18559
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_14_551.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_14_551.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_14_551.jpg,0,1,0,30.18968
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_14_646.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_14_646.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_14_646.jpg,0,1,0,30.19029
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_14_742.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_14_742.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_14_742.jpg,0,1,0,30.1903
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_14_836.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_14_836.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_14_836.jpg,0,1,0,30.19002
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_14_929.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_14_929.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_14_929.jpg,0.2,1,0,30.17908
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_15_023.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_15_023.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_15_023.jpg,0.45,1,0,30.15142
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_15_118.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_15_118.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_15_118.jpg,0.7,1,0,30.11999
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_15_213.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_15_213.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_15_213.jpg,0.9000002,1,0,30.1026
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_15_307.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_15_307.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_15_307.jpg,0,1,0,30.17907
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_15_399.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_15_399.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_15_399.jpg,0,1,0,30.18986
C:\Users\lenovo\Desktop\New folder\IMG\center_2019_07_18_01_58_15_493.jpg,C:\Users\lenovo\Desktop\New folder\IMG\left_2019_07_18_01_58_15_493.jpg,C:\Users\lenovo\Desktop\New folder\IMG\right_2019_07_18_01_58_15_493.jpg,0,1,0,30.19025
